catalog_number,item_name,price,link,image_url,colors,dimensions,item_type
ID-SOF-014,James · 2-Seat Sofa with Contrast Piping,$2495,https://www.interiordefine.com/living/all-custom-sofas/james-2-seat-sofa-piping,James_2_Seat_Sofa_with_Contrast_Piping.jpg,"Tan, Black, Red, Mink, Beige, Grey, Blue, Saddle Brown, Rosy Brown, Green, Yellow, Roy, Cool, Navy, Warm, Brown, White, Neutral",N/A,sofa
ID-SOF-015,James · Leather 2-Seat Sofa,$3695,https://www.interiordefine.com/living/all-custom-sofas/james-leather-2-seat-sofa,James_Leather_2_Seat_Sofa.jpg,"Black, Red, Mink, Blue, Grey, Green, Saddle Brown, Cool, Dark, Warm, Brown, White, Neutral",N/A,sofa
ID-SOF-016,James · Loveseat,$1845,https://www.interiordefine.com/living/all-custom-sofas/james-loveseat,James_Loveseat.jpg,"Blue, Grey, Green, Cool, Rosy Brown, Tan, Cream, Burlywood, Light, Brown, White, Neutral, Beige, Saddle Brown, Roy, Navy, Warm, Black, Mink, Gray, Dark, Red, Yellow",N/A,sofa
ID-SOF-017,James · Loveseat with Contrast Piping,$2095,https://www.interiordefine.com/living/all-custom-sofas/james-loveseat-piping,James_Loveseat_with_Contrast_Piping.jpg,"Tan, Black, Red, Mink, Beige, Grey, Blue, Saddle Brown, Rosy Brown, Green, Yellow, Roy, Cool, Navy, Warm, Brown, White, Neutral",N/A,sofa
ID-SOF-018,James · Leather Loveseat,$3295,https://www.interiordefine.com/living/all-custom-sofas/james-leather-loveseat,James_Leather_Loveseat.jpg,"Black, Red, Mink, Blue, Grey, Green, Saddle Brown, Cool, Dark, Warm, Brown, White, Neutral",N/A,sofa
ID-SOF-019,James · Sleeper Sofa,$2645,https://www.interiordefine.com/living/all-custom-sofas/james-2-seat-sleeper-sofa,James_Sleeper_Sofa.jpg,"Blue, Grey, Green, Cool, Rosy Brown, Tan, Cream, Burlywood, Light, Brown, White, Neutral, Beige, Saddle Brown, Roy, Navy, Warm, Black, Mink, Gray, Dark, Red, Yellow",N/A,sofa
ID-SOF-020,James · Sleeper Sofa with Contrast Piping,$2895,https://www.interiordefine.com/living/all-custom-sofas/james-2-seat-sleeper-sofa-piping,James_Sleeper_Sofa_with_Contrast_Piping.jpg,"Tan, Black, Red, Mink, Beige, Grey, Blue, Saddle Brown, Rosy Brown, Green, Yellow, Roy, Cool, Navy, Warm, Brown, White, Neutral",N/A,sofa
ID-SOF-021,James · Leather Sleeper Sofa,$3995,https://www.interiordefine.com/living/all-custom-sofas/james-leather-2-seat-sleeper-sofa,James_Leather_Sleeper_Sofa.jpg,"Black, Red, Mink, Blue, Grey, Green, Saddle Brown, Cool, Dark, Warm, Brown, White, Neutral",N/A,sofa
ID-SOF-022,James · Twin Sleeper Sofa,$2145,https://www.interiordefine.com/living/all-custom-sofas/james-custom-twin-sleeper-sofa,James_Twin_Sleeper_Sofa.jpg,"Blue, Grey, Green, Cool, Rosy Brown, Tan, Cream, Burlywood, Light, Brown, White, Neutral, Beige, Saddle Brown, Roy, Navy, Warm, Black, Mink, Gray, Dark, Red, Yellow",N/A,sofa
ID-SOF-023,James · Twin Sleeper Sofa with Contrast Piping,$2145,https://www.interiordefine.com/living/all-custom-sofas/james-twin-sleeper-sofa-custom-piping,James_Twin_Sleeper_Sofa_with_Contrast_Piping.jpg,"Tan, Black, Red, Mink, Beige, Grey, Blue, Saddle Brown, Rosy Brown, Green, Roy, Cool, Navy, Warm, Brown, Yellow, Neutral",N/A,sofa
ID-SOF-024,James · Twin Sleeper Sofa,$3395,https://www.interiordefine.com/living/all-custom-sofas/james-leather-custom-twin-sleeper-sofa,James_Twin_Sleeper_Sofa.jpg,"Black, Red, Mink, Beige, Grey, Blue, Saddle Brown, Rosy Brown, Green, Cream, Gray, Cool, Dark, Warm, Brown, White, Neutral",N/A,sofa
ID-SOF-025,Sloan · Fabric 2-Seat Sofa,$1445,https://www.interiordefine.com/living/all-custom-sofas/sloan-custom-sofa,Sloan_Fabric_2_Seat_Sofa.jpg,"Blue, Grey, Green, Cool, Rosy Brown, Tan, Cream, Burlywood, Light, Brown, White, Neutral, Beige, Saddle Brown, Roy, Navy, Warm, Black, Mink, Gray, Dark, Red, Yellow",N/A,sofa
ID-SOF-026,Sloan · Slipcovered 2-Seat Sofa,$1645,https://www.interiordefine.com/living/all-custom-sofas/sloan-slipcovered-sofa,Sloan_Slipcovered_2_Seat_Sofa.jpg,"Blue, Grey, Green, Cool, Rosy Brown, Tan, Cream, Burlywood, Light, Brown, White, Neutral, Beige, Saddle Brown, Roy, Navy, Warm, Black, Mink, Gray, Dark, Red, Yellow",N/A,sofa
ID-SOF-027,Sloan · Leather 2-Seat Sofa,$2895,https://www.interiordefine.com/living/all-custom-sofas/sloan-leather-custom-sofa,Sloan_Leather_2_Seat_Sofa.jpeg,"Black, Red, Mink, Blue, Grey, Green, Saddle Brown, Cool, Dark, Warm, Brown, White, Neutral",N/A,sofa
ID-SOF-028,Sloan · 3-Seat Sofa,$1945,https://www.interiordefine.com/living/all-custom-sofas/sloan-custom-3-seat-sofa,Sloan_3_Seat_Sofa.jpg,"Blue, Grey, Green, Cool, Rosy Brown, Tan, Cream, Burlywood, Light, Brown, White, Neutral, Beige, Saddle Brown, Roy, Navy, Warm, Black, Mink, Gray, Dark, Red, Yellow",N/A,sofa
ID-SOF-029,Sloan · Slipcovered 3-Seat Sofa,$2145,https://www.interiordefine.com/living/all-custom-sofas/sloan-slipcovered-3-seat-sofa,Sloan_Slipcovered_3_Seat_Sofa.jpg,"Blue, Grey, Green, Cool, Rosy Brown, Tan, Cream, Burlywood, Light, Brown, White, Neutral, Beige, Saddle Brown, Roy, Navy, Warm, Black, Mink, Gray, Dark, Red, Yellow",N/A,sofa
ID-SOF-030,Sloan · 3-Seat Leather Sofa,$3395,https://www.interiordefine.com/living/all-custom-sofas/sloan-leather-3-seat-custom-sofa,Sloan_3_Seat_Leather_Sofa.jpg,"Black, Red, Mink, Blue, Grey, Green, Saddle Brown, Cool, Dark, Warm, Brown, White, Neutral",N/A,sofa
ID-SOF-031,Sloan · Daybed,$1145,https://www.interiordefine.com/living/all-custom-sofas/sloan-custom-daybed,Sloan_Daybed.jpg,"Blue, Grey, Green, Cool, Rosy Brown, Tan, Cream, Burlywood, Light, Brown, White, Neutral, Beige, Saddle Brown, Roy, Navy, Warm, Black, Mink, Gray, Dark, Red, Yellow",N/A,sofa
ID-SOF-032,Sloan · Slipcovered Daybed,$1345,https://www.interiordefine.com/living/all-custom-sofas/sloan-slipcovered-daybed,Sloan_Slipcovered_Daybed.jpg,"Blue, Grey, Green, Cool, Rosy Brown, Tan, Cream, Burlywood, Light, Brown, White, Neutral, Beige, Saddle Brown, Roy, Navy, Warm, Black, Mink, Gray, Dark, Red, Yellow",N/A,sofa
ID-SOF-033,Sloan · Leather Daybed,$2595,https://www.interiordefine.com/living/all-custom-sofas/sloan-leather-daybed,Sloan_Leather_Daybed.jpg,"Black, Red, Mink, Blue, Grey, Green, Saddle Brown, Cool, Dark, Warm, Brown, White, Neutral",N/A,sofa
ID-SOF-034,Sloan · Loveseat,$1145,https://www.interiordefine.com/living/all-custom-sofas/sloan-custom-loveseat-sofa,Sloan_Loveseat.jpg,"Blue, Grey, Green, Cool, Rosy Brown, Tan, Cream, Burlywood, Light, Brown, White, Neutral, Beige, Saddle Brown, Roy, Navy, Warm, Black, Mink, Gray, Dark, Red, Yellow",N/A,sofa
ID-SOF-035,Sloan · Slipcovered Loveseat,$1345,https://www.interiordefine.com/living/all-custom-sofas/sloan-slipcovered-loveseat-sofa,Sloan_Slipcovered_Loveseat.jpg,"Blue, Grey, Green, Cool, Rosy Brown, Tan, Cream, Burlywood, Light, Brown, White, Neutral, Beige, Saddle Brown, Roy, Navy, Warm, Black, Mink, Gray, Dark, Red, Yellow",N/A,sofa
ID-SOF-036,Sloan · Leather Loveseat,$2595,https://www.interiordefine.com/living/all-custom-sofas/sloan-leather-custom-loveseat-sofa,Sloan_Leather_Loveseat.jpeg,"Black, Red, Mink, Blue, Grey, Green, Saddle Brown, Cool, Dark, Warm, Brown, White, Neutral",N/A,sofa
